key,country,site,cluster,plot,siteid,longitude,latitude,year,plotcultmgd,postoposeq,vegstructure,severeero,rdr50,trees,shrubs,cropland,forest,grassland,wooded_grassland,grasslandall,bushland,shrubland,wetland,dom_landuse,trheight,trcircumf,scientificName,treespecies_common,key_1,subplot
uuid:46a8fce9-243e-4034-a3eb-4d513979cfed,sri_lanka,kandy,10,11,kandy_10_11,80.8463,7.33843,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,6.8,44.0,Syzygium spathulatum,-,uuid:46a8fce9-243e-4034-a3eb-4d513979cfed/supl2_tree_data[7],2
uuid:46a8fce9-243e-4034-a3eb-4d513979cfed,sri_lanka,kandy,10,11,kandy_10_11,80.8463,7.33843,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,6.7,18.0,Symplocos cochinchinensis,-,uuid:46a8fce9-243e-4034-a3eb-4d513979cfed/supl2_tree_data[8],2
uuid:46a8fce9-243e-4034-a3eb-4d513979cfed,sri_lanka,kandy,10,11,kandy_10_11,80.8463,7.33843,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,5.0,21.0,Calophyllum acidus,-,uuid:46a8fce9-243e-4034-a3eb-4d513979cfed/supl2_tree_data[9],2
uuid:46a8fce9-243e-4034-a3eb-4d513979cfed,sri_lanka,kandy,10,11,kandy_10_11,80.8463,7.33843,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,6.0,18.0,Gaertnera walkeri,-,uuid:46a8fce9-243e-4034-a3eb-4d513979cfed/supl2_tree_data[10],2
uuid:2403ec9c-bf27-4993-ae9e-fd151e40916f,sri_lanka,kandy,16,15,kandy_16_15,80.8794,7.37336,2024,1,footslope,grassland,1,1,1,1,0,0,1,0,1,0,0,0,other,3.5,12.0,Gliricidia sepium,-,uuid:2403ec9c-bf27-4993-ae9e-fd151e40916f/supl2_tree_data[1],2
uuid:2403ec9c-bf27-4993-ae9e-fd151e40916f,sri_lanka,kandy,16,15,kandy_16_15,80.8794,7.37336,2024,1,footslope,grassland,1,1,1,1,0,0,1,0,1,0,0,0,other,8.5,28.0,Gliricidia sepium,-,uuid:2403ec9c-bf27-4993-ae9e-fd151e40916f/supl2_tree_data[2],2
uuid:2403ec9c-bf27-4993-ae9e-fd151e40916f,sri_lanka,kandy,16,15,kandy_16_15,80.8794,7.37336,2024,1,footslope,grassland,1,1,1,1,0,0,1,0,1,0,0,0,other,8.5,25.0,Gliricidia sepium,-,uuid:2403ec9c-bf27-4993-ae9e-fd151e40916f/supl2_tree_data[3],2
uuid:2403ec9c-bf27-4993-ae9e-fd151e40916f,sri_lanka,kandy,16,15,kandy_16_15,80.8794,7.37336,2024,1,footslope,grassland,1,1,1,1,0,0,1,0,1,0,0,0,other,8.5,21.0,Gliricidia sepium,-,uuid:2403ec9c-bf27-4993-ae9e-fd151e40916f/supl2_tree_data[4],2
uuid:7399a8c2-1846-4a83-a65e-bc9b75376d17,sri_lanka,kandy,16,13,kandy_16_13,80.8796,7.37302,2024,1,footslope,cropland,1,0,1,1,1,0,0,0,0,0,0,0,annual_crop,5.5,21.0,Gliricidia sepium,-,uuid:7399a8c2-1846-4a83-a65e-bc9b75376d17/supl2_tree_data[1],2
uuid:7399a8c2-1846-4a83-a65e-bc9b75376d17,sri_lanka,kandy,16,13,kandy_16_13,80.8796,7.37302,2024,1,footslope,cropland,1,0,1,1,1,0,0,0,0,0,0,0,annual_crop,6.4,18.0,Gliricidia sepium,-,uuid:7399a8c2-1846-4a83-a65e-bc9b75376d17/supl2_tree_data[2],2
uuid:7399a8c2-1846-4a83-a65e-bc9b75376d17,sri_lanka,kandy,16,13,kandy_16_13,80.8796,7.37302,2024,1,footslope,cropland,1,0,1,1,1,0,0,0,0,0,0,0,annual_crop,7.2,16.0,Gliricidia sepium,-,uuid:7399a8c2-1846-4a83-a65e-bc9b75376d17/supl2_tree_data[3],2
uuid:7399a8c2-1846-4a83-a65e-bc9b75376d17,sri_lanka,kandy,16,13,kandy_16_13,80.8796,7.37302,2024,1,footslope,cropland,1,0,1,1,1,0,0,0,0,0,0,0,annual_crop,3.24,25.0,Cocos nucifera,-,uuid:7399a8c2-1846-4a83-a65e-bc9b75376d17/supl2_tree_data[4],2
uuid:7399a8c2-1846-4a83-a65e-bc9b75376d17,sri_lanka,kandy,16,13,kandy_16_13,80.8796,7.37302,2024,1,footslope,cropland,1,0,1,1,1,0,0,0,0,0,0,0,annual_crop,4.4,17.0,Gliricidia sepium,-,uuid:7399a8c2-1846-4a83-a65e-bc9b75376d17/supl2_tree_data[5],2
uuid:7399a8c2-1846-4a83-a65e-bc9b75376d17,sri_lanka,kandy,16,13,kandy_16_13,80.8796,7.37302,2024,1,footslope,cropland,1,0,1,1,1,0,0,0,0,0,0,0,annual_crop,6.2,18.0,Gliricidia sepium,-,uuid:7399a8c2-1846-4a83-a65e-bc9b75376d17/supl2_tree_data[6],2
uuid:6ca2984c-798f-49ed-aa72-f46cc6752e83,sri_lanka,kandy,13,8,kandy_13_8,80.8766,7.31037,2024,1,footslope,grassland,1,0,1,1,0,0,1,0,1,0,0,0,annual_crop,21.0,600.0,Ficus religiosa,-,uuid:6ca2984c-798f-49ed-aa72-f46cc6752e83/supl2_tree_data[1],2
uuid:6ca2984c-798f-49ed-aa72-f46cc6752e83,sri_lanka,kandy,13,8,kandy_13_8,80.8766,7.31037,2024,1,footslope,grassland,1,0,1,1,0,0,1,0,1,0,0,0,annual_crop,7.1,64.0,Pongamia pinnata,-,uuid:6ca2984c-798f-49ed-aa72-f46cc6752e83/supl2_tree_data[2],2
uuid:6ca2984c-798f-49ed-aa72-f46cc6752e83,sri_lanka,kandy,13,8,kandy_13_8,80.8766,7.31037,2024,1,footslope,grassland,1,0,1,1,0,0,1,0,1,0,0,0,annual_crop,8.2,25.0,Heptapleurum stellatum,-,uuid:6ca2984c-798f-49ed-aa72-f46cc6752e83/supl2_tree_data[3],2
uuid:34dc2137-7836-4286-a3a4-4de89b3272d2,sri_lanka,kandy,13,7,kandy_13_7,80.8772,7.31344,2024,0,midslope,thicket,1,0,1,1,0,0,0,0,0,0,0,0,other,13.0,28.0,Stereospermum chelonoides,-,uuid:34dc2137-7836-4286-a3a4-4de89b3272d2/supl2_tree_data[1],2
uuid:34dc2137-7836-4286-a3a4-4de89b3272d2,sri_lanka,kandy,13,7,kandy_13_7,80.8772,7.31344,2024,0,midslope,thicket,1,0,1,1,0,0,0,0,0,0,0,0,other,3.4,13.0,Caryota urens,-,uuid:34dc2137-7836-4286-a3a4-4de89b3272d2/supl2_tree_data[2],2
uuid:17dbd0eb-020a-48d0-8fc1-1dc763445598,sri_lanka,kandy,13,5,kandy_13_5,80.8771,7.31264,2024,0,footslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,protected_area,7.4,22.0,Nothopegia beddomei,-,uuid:17dbd0eb-020a-48d0-8fc1-1dc763445598/supl2_tree_data[1],2
uuid:17dbd0eb-020a-48d0-8fc1-1dc763445598,sri_lanka,kandy,13,5,kandy_13_5,80.8771,7.31264,2024,0,footslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,protected_area,7.5,32.0,Caryota urens,-,uuid:17dbd0eb-020a-48d0-8fc1-1dc763445598/supl2_tree_data[2],2
uuid:6c7e1ac2-0230-4794-a9f8-2f8e8a50809f,sri_lanka,kandy,13,13,kandy_13_13,80.8777,7.31216,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,4.6,31.0,Areca catechu,-,uuid:6c7e1ac2-0230-4794-a9f8-2f8e8a50809f/supl2_tree_data[1],2
uuid:6c7e1ac2-0230-4794-a9f8-2f8e8a50809f,sri_lanka,kandy,13,13,kandy_13_13,80.8777,7.31216,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,6.4,10.0,Alstonia macrophylla,-,uuid:6c7e1ac2-0230-4794-a9f8-2f8e8a50809f/supl2_tree_data[2],2
uuid:6c7e1ac2-0230-4794-a9f8-2f8e8a50809f,sri_lanka,kandy,13,13,kandy_13_13,80.8777,7.31216,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,8.5,74.0,Caryota urens,-,uuid:6c7e1ac2-0230-4794-a9f8-2f8e8a50809f/supl2_tree_data[3],2
uuid:6c7e1ac2-0230-4794-a9f8-2f8e8a50809f,sri_lanka,kandy,13,13,kandy_13_13,80.8777,7.31216,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,7.5,24.0,Bambusa balcooa,-,uuid:6c7e1ac2-0230-4794-a9f8-2f8e8a50809f/supl2_tree_data[4],2
uuid:e3c45925-df5a-4722-a67a-08a3cc37eafa,sri_lanka,kandy,13,9,kandy_13_9,80.8796,7.31186,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,15.0,65.0,Artocarpus heterophyllus,-,uuid:e3c45925-df5a-4722-a67a-08a3cc37eafa/supl2_tree_data[1],2
uuid:e3c45925-df5a-4722-a67a-08a3cc37eafa,sri_lanka,kandy,13,9,kandy_13_9,80.8796,7.31186,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,8.0,34.0,Areca catechu,-,uuid:e3c45925-df5a-4722-a67a-08a3cc37eafa/supl2_tree_data[2],2
uuid:e3c45925-df5a-4722-a67a-08a3cc37eafa,sri_lanka,kandy,13,9,kandy_13_9,80.8796,7.31186,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,6.5,32.0,Areca catechu,-,uuid:e3c45925-df5a-4722-a67a-08a3cc37eafa/supl2_tree_data[3],2
uuid:e3c45925-df5a-4722-a67a-08a3cc37eafa,sri_lanka,kandy,13,9,kandy_13_9,80.8796,7.31186,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,9.2,48.0,Areca catechu,-,uuid:e3c45925-df5a-4722-a67a-08a3cc37eafa/supl2_tree_data[4],2
uuid:17a361ab-92fb-49d5-af8a-af5b68adc07b,sri_lanka,kandy,13,14,kandy_13_14,80.8788,7.3162,2024,0,midslope,grassland,1,0,1,1,0,0,1,0,1,0,0,0,other,18.0,64.0,Cocos nucifera,-,uuid:17a361ab-92fb-49d5-af8a-af5b68adc07b/supl2_tree_data[1],2
uuid:17a361ab-92fb-49d5-af8a-af5b68adc07b,sri_lanka,kandy,13,14,kandy_13_14,80.8788,7.3162,2024,0,midslope,grassland,1,0,1,1,0,0,1,0,1,0,0,0,other,14.0,58.0,Schleichera oleosa,-,uuid:17a361ab-92fb-49d5-af8a-af5b68adc07b/supl2_tree_data[2],2
uuid:17a361ab-92fb-49d5-af8a-af5b68adc07b,sri_lanka,kandy,13,14,kandy_13_14,80.8788,7.3162,2024,0,midslope,grassland,1,0,1,1,0,0,1,0,1,0,0,0,other,17.0,65.0,Schleichera oleosa,-,uuid:17a361ab-92fb-49d5-af8a-af5b68adc07b/supl2_tree_data[3],2
uuid:978b20bb-b9f9-4408-83ec-1151c3142ddd,sri_lanka,kandy,15,10,kandy_15_10,80.8747,7.36163,2024,0,midslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,protected_area,8.2,90.0,Careya arborea,-,uuid:978b20bb-b9f9-4408-83ec-1151c3142ddd/supl2_tree_data[1],2
uuid:978b20bb-b9f9-4408-83ec-1151c3142ddd,sri_lanka,kandy,15,10,kandy_15_10,80.8747,7.36163,2024,0,midslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,protected_area,6.4,26.0,Neolitsea cassia,-,uuid:978b20bb-b9f9-4408-83ec-1151c3142ddd/supl2_tree_data[2],2
uuid:5b64039a-3d43-4354-8ec6-3491325c1569,sri_lanka,kandy,15,11,kandy_15_11,80.8696,7.36212,2024,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,14.0,80.0,Artocarpus heterophyllus,-,uuid:5b64039a-3d43-4354-8ec6-3491325c1569/supl2_tree_data[1],2
uuid:5b64039a-3d43-4354-8ec6-3491325c1569,sri_lanka,kandy,15,11,kandy_15_11,80.8696,7.36212,2024,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,9.2,38.0,Semecarpus nigroviridis,-,uuid:5b64039a-3d43-4354-8ec6-3491325c1569/supl2_tree_data[2],2
uuid:6bc3cf2a-9d6a-4994-b5cf-9c31909a6acf,sri_lanka,kandy,15,8,kandy_15_8,80.8722,7.35797,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_crop,14.5,110.0,Tectona grandis,-,uuid:6bc3cf2a-9d6a-4994-b5cf-9c31909a6acf/supl2_tree_data[1],2
uuid:6bc3cf2a-9d6a-4994-b5cf-9c31909a6acf,sri_lanka,kandy,15,8,kandy_15_8,80.8722,7.35797,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_crop,10.5,48.0,Chukrasia tabularis,-,uuid:6bc3cf2a-9d6a-4994-b5cf-9c31909a6acf/supl2_tree_data[2],2
uuid:6bc3cf2a-9d6a-4994-b5cf-9c31909a6acf,sri_lanka,kandy,15,8,kandy_15_8,80.8722,7.35797,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_crop,6.4,15.0,Artocarpus heterophyllus,-,uuid:6bc3cf2a-9d6a-4994-b5cf-9c31909a6acf/supl2_tree_data[3],2
uuid:6bc3cf2a-9d6a-4994-b5cf-9c31909a6acf,sri_lanka,kandy,15,8,kandy_15_8,80.8722,7.35797,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_crop,6.4,21.0,Lucuma campechiana,-,uuid:6bc3cf2a-9d6a-4994-b5cf-9c31909a6acf/supl2_tree_data[4],2
uuid:c1bd781f-1a0f-4ac6-9588-531025c843aa,sri_lanka,kandy,15,12,kandy_15_12,80.8772,7.35795,2024,1,footslope,cropland,0,0,1,1,1,0,0,0,0,0,0,0,annual_crop,8.0,24.0,Areca catechu,-,uuid:c1bd781f-1a0f-4ac6-9588-531025c843aa/supl2_tree_data[1],2
uuid:c1bd781f-1a0f-4ac6-9588-531025c843aa,sri_lanka,kandy,15,12,kandy_15_12,80.8772,7.35795,2024,1,footslope,cropland,0,0,1,1,1,0,0,0,0,0,0,0,annual_crop,12.0,26.0,Areca catechu,-,uuid:c1bd781f-1a0f-4ac6-9588-531025c843aa/supl2_tree_data[2],2
uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c,sri_lanka,kandy,15,4,kandy_15_4,80.8773,7.35795,2024,1,footslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,other,9.0,48.0,Areca catechu,-,uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c/supl2_tree_data[1],2
uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c,sri_lanka,kandy,15,4,kandy_15_4,80.8773,7.35795,2024,1,footslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,other,15.0,45.0,Areca catechu,-,uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c/supl2_tree_data[2],2
uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c,sri_lanka,kandy,15,4,kandy_15_4,80.8773,7.35795,2024,1,footslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,other,9.6,34.0,Areca catechu,-,uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c/supl2_tree_data[3],2
uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c,sri_lanka,kandy,15,4,kandy_15_4,80.8773,7.35795,2024,1,footslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,other,10.2,82.0,Caryota urens,-,uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c/supl2_tree_data[4],2
uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c,sri_lanka,kandy,15,4,kandy_15_4,80.8773,7.35795,2024,1,footslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,other,5.3,23.0,Areca catechu,-,uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c/supl2_tree_data[5],2
uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c,sri_lanka,kandy,15,4,kandy_15_4,80.8773,7.35795,2024,1,footslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,other,8.6,22.0,Areca catechu,-,uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c/supl2_tree_data[6],2
uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c,sri_lanka,kandy,15,4,kandy_15_4,80.8773,7.35795,2024,1,footslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,other,3.2,15.0,Antidesma alexiteria,-,uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c/supl2_tree_data[7],2
uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c,sri_lanka,kandy,15,4,kandy_15_4,80.8773,7.35795,2024,1,footslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,other,9.7,84.0,Syzygium nervosum,-,uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c/supl2_tree_data[8],2
uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c,sri_lanka,kandy,15,4,kandy_15_4,80.8773,7.35795,2024,1,footslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,other,4.6,36.0,Caryota urens,-,uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c/supl2_tree_data[9],2
uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c,sri_lanka,kandy,15,4,kandy_15_4,80.8773,7.35795,2024,1,footslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,other,8.5,98.0,Syzygium nervosum,-,uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c/supl2_tree_data[10],2
uuid:da3c726c-57f3-4931-8161-98d4653f458f,sri_lanka,kandy,15,5,kandy_15_5,80.8776,7.3605,2024,0,ridge_crest,grassland,1,0,1,1,0,0,1,0,1,0,0,0,fallow,4.6,44.0,Flacourtia indica,-,uuid:da3c726c-57f3-4931-8161-98d4653f458f/supl2_tree_data[1],2
uuid:da3c726c-57f3-4931-8161-98d4653f458f,sri_lanka,kandy,15,5,kandy_15_5,80.8776,7.3605,2024,0,ridge_crest,grassland,1,0,1,1,0,0,1,0,1,0,0,0,fallow,4.7,18.0,Ficus exasperata,-,uuid:da3c726c-57f3-4931-8161-98d4653f458f/supl2_tree_data[2],2
uuid:925e3c3c-0164-45e1-978d-39b73483869e,sri_lanka,kandy,9,1,kandy_9_1,80.8582,7.30315,2024,1,midslope,cropland,1,1,1,1,1,0,0,0,0,0,0,0,annual_crop,5.0,48.0,Cocos nucifera,-,uuid:925e3c3c-0164-45e1-978d-39b73483869e/supl2_tree_data[1],2
uuid:925e3c3c-0164-45e1-978d-39b73483869e,sri_lanka,kandy,9,1,kandy_9_1,80.8582,7.30315,2024,1,midslope,cropland,1,1,1,1,1,0,0,0,0,0,0,0,annual_crop,5.0,48.0,Citrus sp.,-,uuid:925e3c3c-0164-45e1-978d-39b73483869e/supl2_tree_data[2],2
uuid:0c22311b-5ab3-4625-9fe3-a3531706fef2,sri_lanka,kandy,9,3,kandy_9_3,80.8573,7.30572,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,12.1,154.0,Myristica ceylanica,-,uuid:0c22311b-5ab3-4625-9fe3-a3531706fef2/supl2_tree_data[1],2
uuid:0c22311b-5ab3-4625-9fe3-a3531706fef2,sri_lanka,kandy,9,3,kandy_9_3,80.8573,7.30572,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,9.4,62.0,Eleaocarpus glandulifer,-,uuid:0c22311b-5ab3-4625-9fe3-a3531706fef2/supl2_tree_data[2],2
uuid:0c22311b-5ab3-4625-9fe3-a3531706fef2,sri_lanka,kandy,9,3,kandy_9_3,80.8573,7.30572,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,5.2,20.0,Mallotus sp.,-,uuid:0c22311b-5ab3-4625-9fe3-a3531706fef2/supl2_tree_data[3],2
uuid:0d1c02e9-f1e8-437c-bc89-4dbb49e6e0f6,sri_lanka,kandy,9,15,kandy_9_15,80.8586,7.30207,2024,1,footslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,other,18.0,65.0,Turpinia malabarica,-,uuid:0d1c02e9-f1e8-437c-bc89-4dbb49e6e0f6/supl2_tree_data[1],2
uuid:0d1c02e9-f1e8-437c-bc89-4dbb49e6e0f6,sri_lanka,kandy,9,15,kandy_9_15,80.8586,7.30207,2024,1,footslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,other,14.0,44.0,Neolitsea cassia,-,uuid:0d1c02e9-f1e8-437c-bc89-4dbb49e6e0f6/supl2_tree_data[2],2
uuid:0d1c02e9-f1e8-437c-bc89-4dbb49e6e0f6,sri_lanka,kandy,9,15,kandy_9_15,80.8586,7.30207,2024,1,footslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,other,4.9,10.0,Glycosmis angustifolia,-,uuid:0d1c02e9-f1e8-437c-bc89-4dbb49e6e0f6/supl2_tree_data[3],2
uuid:ed592404-600a-4c9a-a5a3-e59242bfaafb,sri_lanka,kandy,11,6,kandy_11_6,80.8493,7.36205,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,10.2,54.0,Neolitsea cassia,-,uuid:ed592404-600a-4c9a-a5a3-e59242bfaafb/supl2_tree_data[1],2
uuid:ed592404-600a-4c9a-a5a3-e59242bfaafb,sri_lanka,kandy,11,6,kandy_11_6,80.8493,7.36205,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,6.42,22.0,Neolitsea cassia,-,uuid:ed592404-600a-4c9a-a5a3-e59242bfaafb/supl2_tree_data[2],2
uuid:ed592404-600a-4c9a-a5a3-e59242bfaafb,sri_lanka,kandy,11,6,kandy_11_6,80.8493,7.36205,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,7.3,27.0,Neolitsea cassia,-,uuid:ed592404-600a-4c9a-a5a3-e59242bfaafb/supl2_tree_data[3],2
uuid:ed592404-600a-4c9a-a5a3-e59242bfaafb,sri_lanka,kandy,11,6,kandy_11_6,80.8493,7.36205,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,11.2,84.0,Macaranga peltata,-,uuid:ed592404-600a-4c9a-a5a3-e59242bfaafb/supl2_tree_data[4],2
uuid:41653f70-18e8-43c1-a109-cac617482188,sri_lanka,kandy,11,11,kandy_11_11,80.8486,7.36073,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,4.86,74.0,Neolitsea cassia,-,uuid:41653f70-18e8-43c1-a109-cac617482188/supl2_tree_data[1],2
uuid:41653f70-18e8-43c1-a109-cac617482188,sri_lanka,kandy,11,11,kandy_11_11,80.8486,7.36073,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,5.32,64.0,Neolitsea cassia,-,uuid:41653f70-18e8-43c1-a109-cac617482188/supl2_tree_data[2],2
uuid:41653f70-18e8-43c1-a109-cac617482188,sri_lanka,kandy,11,11,kandy_11_11,80.8486,7.36073,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,6.0,65.0,Macaranga peltata,-,uuid:41653f70-18e8-43c1-a109-cac617482188/supl2_tree_data[3],2
uuid:41653f70-18e8-43c1-a109-cac617482188,sri_lanka,kandy,11,11,kandy_11_11,80.8486,7.36073,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,6.2,67.0,Syzygium amphoraecarpus,-,uuid:41653f70-18e8-43c1-a109-cac617482188/supl2_tree_data[4],2
uuid:5099813e-a0b1-4f72-92aa-eddac6c8d71f,sri_lanka,kandy,1,14,kandy_1_14,80.8022,7.31621,2024,1,midslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,other,22.0,68.0,Caryota urens,-,uuid:5099813e-a0b1-4f72-92aa-eddac6c8d71f/supl2_tree_data[1],2
uuid:5099813e-a0b1-4f72-92aa-eddac6c8d71f,sri_lanka,kandy,1,14,kandy_1_14,80.8022,7.31621,2024,1,midslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,other,6.2,21.0,Annona reticulata,-,uuid:5099813e-a0b1-4f72-92aa-eddac6c8d71f/supl2_tree_data[2],2
uuid:5099813e-a0b1-4f72-92aa-eddac6c8d71f,sri_lanka,kandy,1,14,kandy_1_14,80.8022,7.31621,2024,1,midslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,other,4.1,24.0,Tabernaemontana dichotoma,-,uuid:5099813e-a0b1-4f72-92aa-eddac6c8d71f/supl2_tree_data[3],2
uuid:5099813e-a0b1-4f72-92aa-eddac6c8d71f,sri_lanka,kandy,1,14,kandy_1_14,80.8022,7.31621,2024,1,midslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,other,21.0,240.0,Artocarpus heterophyllus,-,uuid:5099813e-a0b1-4f72-92aa-eddac6c8d71f/supl2_tree_data[4],2
uuid:56e46d4c-0f01-4884-b515-7e6ecb93ddd9,sri_lanka,kandy,1,9,kandy_1_9,80.8026,7.31241,2024,0,footslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,protected_area,25.0,324.0,Terminalia arjuna,-,uuid:56e46d4c-0f01-4884-b515-7e6ecb93ddd9/supl2_tree_data[1],2
uuid:56e46d4c-0f01-4884-b515-7e6ecb93ddd9,sri_lanka,kandy,1,9,kandy_1_9,80.8026,7.31241,2024,0,footslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,protected_area,8.2,28.0,Carallia brachiata,-,uuid:56e46d4c-0f01-4884-b515-7e6ecb93ddd9/supl2_tree_data[2],2
uuid:56e46d4c-0f01-4884-b515-7e6ecb93ddd9,sri_lanka,kandy,1,9,kandy_1_9,80.8026,7.31241,2024,0,footslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,protected_area,8.9,25.0,Semecarpus nigroviridis,-,uuid:56e46d4c-0f01-4884-b515-7e6ecb93ddd9/supl2_tree_data[3],2
uuid:56e46d4c-0f01-4884-b515-7e6ecb93ddd9,sri_lanka,kandy,1,9,kandy_1_9,80.8026,7.31241,2024,0,footslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,protected_area,5.1,12.0,Syzygium nervosum,-,uuid:56e46d4c-0f01-4884-b515-7e6ecb93ddd9/supl2_tree_data[4],2
uuid:285e4c57-17e8-4824-be75-64632e1edecb,sri_lanka,kandy,1,4,kandy_1_4,80.8032,7.31536,2024,1,midslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,7.8,38.0,Areca catechu,-,uuid:285e4c57-17e8-4824-be75-64632e1edecb/supl2_tree_data[1],2
uuid:285e4c57-17e8-4824-be75-64632e1edecb,sri_lanka,kandy,1,4,kandy_1_4,80.8032,7.31536,2024,1,midslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,17.5,38.0,Areca catechu,-,uuid:285e4c57-17e8-4824-be75-64632e1edecb/supl2_tree_data[2],2
uuid:aff8a8d7-c955-4442-815f-f2e453ba02b3,sri_lanka,kandy,1,7,kandy_1_7,80.8038,7.3176,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,22.0,88.0,Caryota urens,-,uuid:aff8a8d7-c955-4442-815f-f2e453ba02b3/supl2_tree_data[1],2
